SalesKey,SalesID,DateKey,CustomerKey,CountryKey,AreaKey,IndustryKey,SalespersonKey,SalesAmountLC,AdjustedProfitLC,ItemProfitLC,ResourceProfitLC,DiscountAmountLC,ActualDeliveryDays,ExpectedDeliveryDays
822,SO-000822,20270816,32,15,5,6,6,86088.5,36444.82,26487.57,9957.25,7282.8,9,7
823,SO-000823,20250517,33,6,2,6,10,26016.44,8595.04,5854.71,2740.33,295.44,4,6
824,SO-000824,20241122,64,4,1,5,9,46683.89,14843.03,10200.52,4642.51,3020.08,4,3
825,SO-000825,20260922,95,2,1,6,1,14074.85,3202.3,2436.01,766.29,927.07,3,5
826,SO-000826,20260114,47,15,5,3,3,6005.06,2515.83,1667.44,848.39,178.94,8,4
827,SO-000827,20261013,50,9,3,10,3,39991.06,16074.13,12353.77,3720.36,943.95,6,4
828,SO-000828,20260516,61,9,3,9,7,24188.65,4515.61,3437.9,1077.71,796.5,10,9
829,SO-000829,20261001,77,8,2,10,18,14855.65,3008.96,2389.07,619.89,652.87,5,7
830,SO-000830,20241023,73,11,3,8,12,37783.15,16421.06,10892.06,5529.0,1601.18,8,6
831,SO-000831,20271115,41,2,1,4,8,47784.57,12439.36,8230.31,4209.05,3084.0,1,3
832,SO-000832,20260625,58,3,1,7,13,25671.8,6813.48,4958.78,1854.7,1798.61,5,4
833,SO-000833,20250427,65,14,4,3,10,1282.68,562.1,441.53,120.57,117.74,6,7
834,SO-000834,20250715,59,13,4,10,3,21433.46,8939.34,7001.1,1938.24,1353.21,7,9
835,SO-000835,20240724,86,15,5,9,6,82408.18,35612.58,24722.9,10889.68,3403.14,12,8
836,SO-000836,20271124,2,9,3,4,1,69998.98,21132.72,14166.77,6965.95,4214.75,13,8
837,SO-000837,20260331,66,15,5,1,7,76316.56,26131.69,16639.3,9492.39,3383.91,3,5
838,SO-000838,20251016,25,10,3,10,15,63015.48,15383.12,9482.87,5900.25,994.53,9,5
839,SO-000839,20250210,31,13,4,5,3,48097.37,17822.56,11622.73,6199.83,3306.53,10,8
840,SO-000840,20240217,4,4,1,9,18,41742.39,8539.11,6620.18,1918.93,3943.64,4,6
841,SO-000841,20271207,29,10,3,2,6,64887.12,21931.08,17136.27,4794.81,6320.83,8,6
842,SO-000842,20270307,60,15,5,9,4,5453.4,1829.08,1317.08,512.0,81.39,8,8
843,SO-000843,20250404,17,11,3,2,7,1904.43,586.09,442.31,143.78,176.79,9,10
844,SO-000844,20240923,30,8,2,2,14,19459.14,7950.64,6014.06,1936.58,560.35,14,10
845,SO-000845,20250104,80,5,1,3,14,85705.6,28284.98,22600.87,5684.11,2425.19,10,6
846,SO-000846,20260127,85,13,4,6,19,79350.12,12587.46,10009.87,2577.59,1868.58,11,10
847,SO-000847,20271107,14,6,2,7,7,68584.58,19714.58,11869.44,7845.14,913.58,12,8
848,SO-000848,20240416,79,16,5,2,11,71476.93,25912.96,19362.7,6550.26,1831.42,2,4
849,SO-000849,20250603,6,14,4,1,17,93140.93,27130.06,18200.48,8929.58,5647.83,1,3
850,SO-000850,20250617,7,1,1,2,6,62155.96,14964.18,10159.77,4804.41,2305.37,3,3
851,SO-000851,20241017,94,8,2,2,9,50622.8,21722.15,16847.25,4874.9,667.81,12,8
852,SO-000852,20260530,40,8,2,6,10,12125.78,1979.52,1238.34,741.18,1056.98,10,7
853,SO-000853,20241203,25,10,3,10,11,90327.87,20681.91,15840.64,4841.27,8370.84,12,8
854,SO-000854,20250121,57,14,4,10,5,73818.49,21952.32,17342.56,4609.76,4101.91,8,10
855,SO-000855,20240825,68,6,2,9,16,5929.43,1215.19,843.4,371.79,96.98,14,10
856,SO-000856,20241030,58,3,1,7,4,4558.77,1171.4,868.95,302.45,221.19,9,10
857,SO-000857,20270410,57,14,4,10,1,35285.63,7449.51,4893.01,2556.5,2946.19,8,7
858,SO-000858,20251104,69,4,1,5,1,52838.53,16973.66,11597.83,5375.83,405.99,9,10
859,SO-000859,20241110,36,6,2,9,1,28785.98,12792.5,7987.61,4804.89,1075.32,7,4
860,SO-000860,20251105,36,6,2,9,2,8565.79,3419.55,2502.8,916.75,388.93,5,7
861,SO-000861,20240409,49,8,2,9,10,65789.19,28635.98,19042.44,9593.54,4812.78,6,5
862,SO-000862,20260327,30,8,2,2,9,32655.5,5442.38,3342.41,2099.97,3108.48,8,9
863,SO-000863,20260306,61,9,3,9,13,18212.07,8004.47,6188.28,1816.19,162.43,6,6
864,SO-000864,20250927,50,9,3,10,20,28851.12,10841.32,7922.98,2918.34,347.95,14,10
865,SO-000865,20260305,53,8,2,3,16,13563.02,4742.39,3634.62,1107.77,695.31,15,10
866,SO-000866,20260608,27,7,2,2,14,27213.7,8983.3,5552.08,3431.22,1149.88,8,8
867,SO-000867,20261215,38,15,5,7,17,9748.27,2963.5,2354.96,608.54,659.41,10,5
868,SO-000868,20240918,79,16,5,2,10,8855.03,2572.08,1583.98,988.1,709.77,7,7
869,SO-000869,20261117,91,8,2,10,4,84233.03,25853.44,17039.91,8813.53,402.03,2,4
870,SO-000870,20250605,94,8,2,2,19,51309.83,14054.06,9738.5,4315.56,3695.9,10,7
871,SO-000871,20260315,96,3,1,9,2,8636.07,2599.75,1619.09,980.66,571.34,5,5
872,SO-000872,20270701,36,6,2,9,9,8787.41,3629.43,2393.72,1235.71,516.0,15,10
873,SO-000873,20271011,76,8,2,1,4,34462.77,14661.62,11172.17,3489.45,727.4,6,4
874,SO-000874,20271117,61,9,3,9,13,43662.99,6784.12,4606.33,2177.79,58.09,15,10
875,SO-000875,20250911,46,16,5,7,3,86943.66,38232.7,27541.98,10690.72,4231.74,12,8
876,SO-000876,20250304,26,12,3,10,16,12946.4,1995.85,1242.18,753.67,20.57,4,6
877,SO-000877,20250908,67,9,3,9,15,65038.01,22433.04,15415.04,7018.0,4071.76,5,6
878,SO-000878,20260823,39,9,3,9,1,15242.48,4215.52,2627.5,1588.02,1375.5,15,10
879,SO-000879,20251114,64,4,1,5,1,86049.75,28015.03,17937.12,10077.91,4899.93,7,9
880,SO-000880,20240316,29,10,3,2,16,10715.02,4331.96,2973.27,1358.69,445.41,12,10
881,SO-000881,20240504,66,15,5,1,17,40268.2,12241.8,9119.2,3122.6,3766.21,11,10
882,SO-000882,20240827,44,3,1,4,16,2392.46,772.58,549.03,223.55,64.08,14,9
883,SO-000883,20250128,23,4,1,7,16,62458.32,21476.54,14811.62,6664.92,2724.62,7,5
884,SO-000884,20240925,35,9,3,2,10,34712.82,7624.01,4909.41,2714.6,3155.64,13,8
885,SO-000885,20241127,51,14,4,10,20,72438.0,19349.01,13222.58,6126.43,6817.84,13,8
886,SO-000886,20241116,1,4,1,1,20,21117.25,7543.28,4656.0,2887.28,1019.73,6,5
887,SO-000887,20270214,100,16,5,4,2,49472.48,19197.54,15139.39,4058.15,2442.58,7,6
888,SO-000888,20240510,29,10,3,2,11,99926.49,25744.66,16789.68,8954.98,6764.3,3,5
889,SO-000889,20251228,84,7,2,5,2,43346.74,14532.81,9070.47,5462.34,971.38,10,7
890,SO-000890,20260615,39,9,3,9,15,77124.44,24456.68,19058.2,5398.48,6581.86,2,4
891,SO-000891,20261104,56,5,1,3,4,96283.39,36272.77,28834.38,7438.39,7526.01,2,4
892,SO-000892,20261102,71,12,3,3,16,17121.11,3174.56,2035.14,1139.42,619.17,12,7
893,SO-000893,20250217,28,2,1,4,15,73388.91,13194.47,9624.29,3570.18,2455.65,4,5
894,SO-000894,20250810,74,1,1,2,17,96978.85,36926.23,22204.39,14721.84,8095.92,13,10
895,SO-000895,20261220,22,15,5,9,14,17540.55,4030.9,2995.12,1035.78,727.95,6,6
896,SO-000896,20240301,41,2,1,4,15,78827.97,15087.54,10346.5,4741.04,7236.57,13,10
897,SO-000897,20251006,28,2,1,4,13,14985.64,2292.57,1745.22,547.35,1414.11,7,4
898,SO-000898,20270717,39,9,3,9,17,98203.52,19571.71,11983.63,7588.08,7455.54,3,5
899,SO-000899,20251205,87,15,5,2,1,97279.78,26828.95,20850.29,5978.66,6817.27,10,7
900,SO-000900,20270811,69,4,1,5,7,82786.85,34775.66,25110.82,9664.84,1215.82,14,9
901,SO-000901,20250208,1,4,1,1,10,88814.19,29957.73,21678.54,8279.19,3926.86,12,8
902,SO-000902,20250313,32,15,5,6,3,8885.95,2765.57,1875.05,890.52,638.79,7,5
903,SO-000903,20270110,81,16,5,9,19,51411.32,12527.69,8370.27,4157.42,3268.14,1,3
904,SO-000904,20260202,40,8,2,6,9,26239.67,10487.17,6929.8,3557.37,1109.27,2,4
905,SO-000905,20250902,43,13,4,5,19,62885.46,16120.18,9826.0,6294.18,4093.61,9,4
906,SO-000906,20250904,48,9,3,3,10,73817.44,21107.67,16814.16,4293.51,5945.16,9,6
907,SO-000907,20240803,70,7,2,3,11,66858.78,26377.38,18848.04,7529.34,935.83,10,9
908,SO-000908,20260423,100,16,5,4,3,51886.96,10780.38,8146.84,2633.54,2357.27,9,5
909,SO-000909,20271018,82,6,2,5,17,9678.74,2685.52,1681.17,1004.35,207.88,7,4
910,SO-000910,20260620,79,16,5,2,16,40573.99,12889.97,9741.79,3148.18,3538.11,14,10
911,SO-000911,20240921,10,7,2,9,17,73305.84,20164.73,12755.57,7409.16,3707.71,15,10
912,SO-000912,20240831,44,3,1,4,20,86395.53,16019.24,10292.82,5726.42,4089.58,8,5
913,SO-000913,20260130,62,1,1,2,10,85305.62,15619.53,10526.27,5093.26,2470.37,4,5
914,SO-000914,20240409,30,8,2,2,10,99106.5,23882.49,16650.52,7231.97,7841.34,9,5
915,SO-000915,20240518,41,2,1,4,2,88961.19,19097.69,14587.29,4510.4,4348.37,7,4
916,SO-000916,20270525,67,9,3,9,5,42048.73,13536.23,9653.4,3882.83,3785.59,14,9
917,SO-000917,20251028,72,1,1,10,3,76314.15,23003.31,15922.6,7080.71,3433.6,10,10
918,SO-000918,20270112,88,8,2,4,2,80081.26,27976.44,19077.85,8898.59,1864.47,12,9
919,SO-000919,20270317,76,8,2,1,10,95828.91,39961.9,29858.83,10103.07,6189.75,3,5
920,SO-000920,20260901,16,5,1,4,17,56323.91,10540.15,7503.22,3036.93,1083.82,4,3
921,SO-000921,20250225,99,5,1,10,8,89738.0,16698.89,13145.97,3552.92,1612.98,5,3
922,SO-000922,20270421,45,11,3,4,2,83054.21,33360.82,23883.36,9477.46,703.04,12,8
923,SO-000923,20260221,18,3,1,7,9,49401.57,21250.31,14195.02,7055.29,891.74,6,3
924,SO-000924,20240702,67,9,3,9,5,9557.0,4242.69,3005.33,1237.36,272.71,7,5
925,SO-000925,20240225,94,8,2,2,2,31026.02,8444.75,5352.61,3092.14,1906.47,8,8
926,SO-000926,20240904,30,8,2,2,2,30153.42,5416.26,3404.08,2012.18,2692.73,11,7
927,SO-000927,20250705,41,2,1,4,2,20654.67,7758.72,5564.6,2194.12,1018.23,8,9
928,SO-000928,20250705,70,7,2,3,18,32174.48,10165.09,6232.13,3932.96,93.0,4,6
929,SO-000929,20270309,76,8,2,1,14,96365.73,33971.74,22056.6,11915.14,5345.48,7,5
930,SO-000930,20270111,69,4,1,5,6,44875.23,18124.36,12688.62,5435.74,3513.2,8,5
931,SO-000931,20240103,91,8,2,10,15,78311.35,24375.24,16690.96,7684.28,7138.02,8,10
932,SO-000932,20250713,100,16,5,4,20,96130.89,32321.03,23614.12,8706.91,1609.05,8,3
933,SO-000933,20240403,32,15,5,6,6,25463.45,9014.04,7209.87,1804.17,2145.14,8,6
934,SO-000934,20270213,37,8,2,3,9,74048.7,23615.94,15589.54,8026.4,2927.18,4,4
935,SO-000935,20271220,81,16,5,9,15,87888.79,18742.73,13137.98,5604.75,7049.18,10,8
936,SO-000936,20271117,14,6,2,7,5,27664.81,9646.25,6408.27,3237.98,582.69,6,8
937,SO-000937,20270212,56,5,1,3,16,64821.11,9762.98,6788.26,2974.72,5843.27,9,5
938,SO-000938,20271007,73,11,3,8,15,76365.29,23783.16,18014.82,5768.34,4956.85,2,4
939,SO-000939,20241228,76,8,2,1,1,67388.47,17244.6,13149.98,4094.62,5576.17,12,8
940,SO-000940,20271025,26,12,3,10,12,12914.0,3372.42,2153.62,1218.8,12.09,5,3
941,SO-000941,20261008,67,9,3,9,12,19555.41,7722.12,5598.9,2123.22,1580.89,7,6
942,SO-000942,20270731,99,5,1,10,13,4161.21,1239.42,918.17,321.25,252.18,4,3
943,SO-000943,20240513,78,3,1,2,19,11539.18,2690.99,1883.87,807.12,196.72,6,6
944,SO-000944,20250127,21,9,3,1,1,13260.52,2247.85,1465.43,782.42,755.72,8,6
945,SO-000945,20260524,6,14,4,1,2,99199.16,35502.96,25085.98,10416.98,2508.96,8,10
946,SO-000946,20261011,76,8,2,1,12,85459.05,21099.82,16222.98,4876.84,3477.12,9,4
947,SO-000947,20251009,76,8,2,1,1,51967.06,8472.68,6305.74,2166.94,244.06,14,9
948,SO-000948,20240601,29,10,3,2,8,39489.96,9888.75,7673.86,2214.89,3189.5,10,6
949,SO-000949,20260603,75,12,3,5,1,20089.24,4997.55,3061.34,1936.21,1256.17,8,3
950,SO-000950,20250503,45,11,3,4,11,59456.81,20089.81,13397.1,6692.71,1488.85,9,4
951,SO-000951,20240714,38,15,5,7,15,83335.49,33041.7,23259.21,9782.49,1972.91,9,4
952,SO-000952,20240918,53,8,2,3,2,58103.98,10206.57,6247.82,3958.75,193.74,7,8
953,SO-000953,20271019,66,15,5,1,2,91952.02,25983.39,17156.68,8826.71,5757.9,3,4
954,SO-000954,20270512,26,12,3,10,20,56146.18,13389.46,9055.17,4334.29,538.05,10,9
955,SO-000955,20270826,98,16,5,4,1,1555.35,412.44,313.06,99.38,136.86,7,4
956,SO-000956,20270319,65,14,4,3,5,45680.64,11349.73,7246.76,4102.97,469.09,5,4
957,SO-000957,20250512,26,12,3,10,5,63917.69,14502.02,9922.3,4579.72,4631.62,10,10
958,SO-000958,20270410,96,3,1,9,18,79804.05,13418.84,8887.75,4531.09,3478.24,10,8
959,SO-000959,20261126,67,9,3,9,19,77661.82,15083.69,9981.4,5102.29,2663.03,6,8
960,SO-000960,20251205,64,4,1,5,7,65938.84,12751.26,8256.15,4495.11,5401.6,7,3
961,SO-000961,20271123,56,5,1,3,15,97662.82,33416.94,21395.27,12021.67,668.05,11,6
962,SO-000962,20251104,48,9,3,3,6,60176.35,15004.59,10738.52,4266.07,5795.37,11,7
963,SO-000963,20271120,11,14,4,4,8,10932.37,4513.23,3529.84,983.39,542.17,4,3
964,SO-000964,20250224,9,1,1,9,13,46920.41,10038.23,6988.11,3050.12,3605.12,12,8
965,SO-000965,20241018,55,2,1,2,10,18832.33,8417.36,5661.21,2756.15,138.85,2,3
966,SO-000966,20250209,87,15,5,2,10,44320.61,15042.43,11771.33,3271.1,1595.14,4,3
967,SO-000967,20250205,21,9,3,1,1,17827.59,7409.41,5510.88,1898.53,605.81,6,6
968,SO-000968,20270903,97,8,2,5,4,18019.7,4118.16,2554.24,1563.92,1498.24,9,5
969,SO-000969,20261215,57,14,4,10,20,34169.14,7280.46,5032.55,2247.91,1263.03,8,8
970,SO-000970,20250127,24,3,1,9,18,88225.55,36482.71,22366.66,14116.05,1274.26,6,5
971,SO-000971,20270615,30,8,2,2,19,38130.46,10000.73,7199.62,2801.11,3725.28,4,6
972,SO-000972,20240915,55,2,1,2,17,19315.67,6000.23,4547.68,1452.55,632.94,5,3
973,SO-000973,20241208,24,3,1,9,17,96854.24,40267.18,25845.39,14421.79,788.47,9,10
974,SO-000974,20251021,9,1,1,9,12,39117.53,16223.08,12171.0,4052.08,1464.04,10,10
975,SO-000975,20250228,76,8,2,1,8,52784.83,15570.95,12318.96,3251.99,2500.72,7,9
976,SO-000976,20270316,10,7,2,9,6,89541.02,25575.07,16543.92,9031.15,1957.31,13,9
977,SO-000977,20260629,78,3,1,2,17,93582.14,24540.25,17426.29,7113.96,1257.09,6,4
978,SO-000978,20260815,84,7,2,5,14,35481.71,11538.25,7996.59,3541.66,2203.86,14,9
979,SO-000979,20250423,17,11,3,2,9,41190.8,16120.07,10694.12,5425.95,1575.02,10,5
980,SO-000980,20250411,61,9,3,9,4,64712.81,16678.3,10281.9,6396.4,5452.72,6,4
981,SO-000981,20250911,82,6,2,5,9,12299.49,3174.14,2251.12,923.02,410.51,10,8
982,SO-000982,20250905,24,3,1,9,10,19468.92,6448.31,4046.79,2401.52,1664.59,5,7
983,SO-000983,20270901,49,8,2,9,17,82319.73,31688.03,21572.01,10116.02,3340.19,8,3
984,SO-000984,20250423,26,12,3,10,17,98932.83,43079.97,33304.83,9775.14,2251.5,11,6
985,SO-000985,20251003,84,7,2,5,7,58906.86,18601.88,12905.01,5696.87,4797.36,7,8
986,SO-000986,20241011,56,5,1,3,19,43164.9,18672.23,12763.17,5909.06,1893.56,6,3
987,SO-000987,20250406,7,1,1,2,14,87438.15,21131.32,15796.95,5334.37,4370.16,11,8
988,SO-000988,20270417,52,13,4,6,1,42859.08,16105.92,12120.81,3985.11,2959.5,10,7
989,SO-000989,20260219,38,15,5,7,7,56973.95,9096.61,5711.1,3385.51,5567.74,12,8
990,SO-000990,20270801,38,15,5,7,10,94894.92,16047.94,10869.06,5178.88,4505.4,13,8
991,SO-000991,20250117,68,6,2,9,7,9777.53,1772.61,1259.58,513.03,31.35,8,10
992,SO-000992,20240427,78,3,1,2,12,7414.36,3254.15,2137.21,1116.94,172.78,9,4
993,SO-000993,20240921,51,14,4,10,18,52093.9,10499.41,8104.93,2394.48,2140.34,4,5
994,SO-000994,20250225,76,8,2,1,10,42132.11,15712.87,10650.16,5062.71,3807.0,6,6
995,SO-000995,20261026,12,15,5,10,15,43503.97,15787.66,10971.73,4815.93,2626.38,8,7
996,SO-000996,20261212,41,2,1,4,11,27906.38,4248.27,2670.2,1578.07,178.52,10,9
997,SO-000997,20270816,94,8,2,2,15,91075.1,37684.31,26079.08,11605.23,5247.13,6,4
998,SO-000998,20250525,97,8,2,5,6,35004.79,14099.64,10694.14,3405.5,1369.0,9,5
999,SO-000999,20260316,72,1,1,10,2,90046.48,33314.78,23039.36,10275.42,8201.73,4,5
1000,SO-001000,20271130,33,6,2,6,7,24349.68,10011.66,6555.19,3456.47,1529.36,6,7
1001,SO-001001,20240803,95,2,1,6,17,90919.28,24855.83,18700.83,6155.0,1102.22,7,8
1002,SO-001002,20240224,78,3,1,2,3,76770.64,19024.07,13130.17,5893.9,1940.51,8,3
1003,SO-001003,20260323,82,6,2,5,2,64067.23,22595.65,15644.79,6950.86,2201.72,10,9
1004,SO-001004,20260802,94,8,2,2,3,1568.37,289.21,226.58,62.63,51.3,15,10
1005,SO-001005,20241126,51,14,4,10,6,8713.59,3024.55,2246.38,778.17,381.41,12,10
1006,SO-001006,20240607,35,9,3,2,1,83930.34,27872.98,17711.81,10161.17,1042.01,9,9
1007,SO-001007,20260624,98,16,5,4,2,67899.62,13311.65,8940.34,4371.31,1471.2,4,3
1008,SO-001008,20271114,12,15,5,10,10,83731.86,32944.6,23990.34,8954.26,5998.64,8,4
1009,SO-001009,20260206,20,12,3,10,8,44676.68,14719.25,8974.81,5744.44,1686.08,7,6
1010,SO-001010,20250327,32,15,5,6,4,20398.58,3157.94,1912.41,1245.53,29.7,5,6
1011,SO-001011,20251031,11,14,4,4,11,79793.95,31848.57,20178.51,11670.06,1332.94,8,9
1012,SO-001012,20250420,25,10,3,10,7,56424.38,11672.19,7486.82,4185.37,3056.52,8,9
1013,SO-001013,20250311,14,6,2,7,15,11035.59,2725.9,1643.71,1082.19,721.72,7,3
1014,SO-001014,20250323,16,5,1,4,14,22399.57,7781.35,5102.17,2679.18,1397.53,2,3
1015,SO-001015,20240713,86,15,5,9,20,30502.66,10055.53,8010.44,2045.09,310.56,7,5
1016,SO-001016,20241225,50,9,3,10,11,32773.25,11118.72,7535.3,3583.42,3030.06,8,5
1017,SO-001017,20261112,18,3,1,7,8,97813.14,34225.91,20997.69,13228.22,172.63,14,10
1018,SO-001018,20250429,61,9,3,9,14,50590.29,18282.76,11018.26,7264.5,107.32,6,4
1019,SO-001019,20241106,69,4,1,5,13,75845.95,25478.92,15592.71,9886.21,2840.61,8,7
1020,SO-001020,20241001,77,8,2,10,9,20836.34,3362.4,2638.41,723.99,1246.17,13,10
1021,SO-001021,20240218,30,8,2,2,8,32095.1,12391.64,7533.14,4858.5,2541.23,11,9
1022,SO-001022,20270530,3,8,2,3,13,84770.02,21140.04,13708.25,7431.79,4571.75,7,6
1023,SO-001023,20250129,3,8,2,3,2,52386.46,10742.56,7798.63,2943.93,338.5,9,10
1024,SO-001024,20261105,41,2,1,4,3,63619.51,12244.19,7846.62,4397.57,583.77,7,6
1025,SO-001025,20270525,21,9,3,1,8,42910.86,12449.4,7878.38,4571.02,847.65,9,9
1026,SO-001026,20260106,55,2,1,2,13,30658.52,9900.45,7856.45,2044.0,617.47,9,10
1027,SO-001027,20260914,30,8,2,2,1,38082.89,11090.27,7591.73,3498.54,2320.75,9,9
1028,SO-001028,20270206,10,7,2,9,6,76311.97,21231.45,13092.3,8139.15,6917.35,7,7
1029,SO-001029,20251113,91,8,2,10,5,26100.53,7545.54,5211.86,2333.68,979.15,9,10
1030,SO-001030,20260408,41,2,1,4,14,71628.91,14950.01,11709.24,3240.77,29.94,13,8
1031,SO-001031,20240320,78,3,1,2,4,94058.36,41493.64,27992.81,13500.83,4604.64,8,4
1032,SO-001032,20261109,67,9,3,9,16,38790.19,12400.55,7922.04,4478.51,1692.41,10,7
1033,SO-001033,20250511,39,9,3,9,16,63680.48,16585.85,10142.93,6442.92,2453.82,10,9
1034,SO-001034,20270524,29,10,3,2,15,3933.5,1549.55,1125.27,424.28,266.07,7,5
1035,SO-001035,20240827,65,14,4,3,3,94454.39,18344.01,11914.12,6429.89,5462.69,3,5
1036,SO-001036,20260516,77,8,2,10,6,64617.54,27466.65,18664.51,8802.14,3787.62,5,4
1037,SO-001037,20260422,60,15,5,9,3,83060.08,18760.06,12389.97,6370.09,8037.59,11,9
1038,SO-001038,20260326,74,1,1,2,10,11372.77,3659.57,2779.47,880.1,926.0,8,7
1039,SO-001039,20270902,93,3,1,1,10,1138.82,228.36,159.47,68.89,11.03,13,9
1040,SO-001040,20250107,41,2,1,4,17,73437.7,14774.95,9972.06,4802.89,5170.36,11,6
1041,SO-001041,20250127,62,1,1,2,9,94874.09,27057.92,20641.79,6416.13,1761.22,3,3
1042,SO-001042,20240612,100,16,5,4,10,98303.24,40450.28,27835.7,12614.58,8974.8,4,4
1043,SO-001043,20260920,90,1,1,10,4,9027.85,1691.86,1036.86,655.0,26.78,11,6
1044,SO-001044,20250308,78,3,1,2,17,1445.9,332.3,262.86,69.44,96.2,2,3
1045,SO-001045,20260827,2,9,3,4,11,79282.76,20827.56,14662.91,6164.65,7627.46,12,7
1046,SO-001046,20260109,96,3,1,9,13,60634.97,15217.26,11205.56,4011.7,2080.25,9,8
1047,SO-001047,20260724,38,15,5,7,13,38154.35,6378.36,4281.19,2097.17,1260.07,2,4
1048,SO-001048,20260124,52,13,4,6,15,72659.41,30254.74,18993.1,11261.64,4373.44,8,7
1049,SO-001049,20270730,10,7,2,9,11,62025.99,21564.13,14987.93,6576.2,2562.46,4,6
1050,SO-001050,20250423,23,4,1,7,20,2154.72,556.05,338.72,217.33,174.01,13,8
1051,SO-001051,20260227,49,8,2,9,10,48711.35,18109.0,13740.97,4368.03,1696.78,9,10
1052,SO-001052,20261016,24,3,1,9,3,60913.79,22147.19,17141.3,5005.89,5337.47,3,3
1053,SO-001053,20240824,16,5,1,4,16,30484.16,10727.94,7614.15,3113.79,2666.71,10,5
1054,SO-001054,20260609,67,9,3,9,1,66432.89,14766.07,9484.66,5281.41,5004.07,3,4
1055,SO-001055,20270925,22,15,5,9,16,16443.41,7049.13,5502.06,1547.07,1260.07,8,6
1056,SO-001056,20271117,58,3,1,7,11,95174.64,33423.47,24502.59,8920.88,8782.11,9,10
1057,SO-001057,20260220,30,8,2,2,18,87258.09,37480.32,28232.71,9247.61,5241.41,12,8
1058,SO-001058,20240816,46,16,5,7,3,96641.68,27164.88,17566.81,9598.07,2503.93,6,7
1059,SO-001059,20251003,47,15,5,3,13,34353.67,11256.33,7177.39,4078.94,3236.14,8,8
1060,SO-001060,20251016,99,5,1,10,12,57903.23,8714.64,5336.64,3378.0,3101.31,13,9
1061,SO-001061,20260320,5,3,1,10,1,79853.05,34350.99,21478.35,12872.64,5300.19,5,6
1062,SO-001062,20271024,87,15,5,2,15,54060.15,15579.1,9798.32,5780.78,5097.28,11,6
1063,SO-001063,20250924,8,7,2,4,17,15168.82,3564.94,2671.61,893.33,1288.03,6,3
1064,SO-001064,20261010,22,15,5,9,10,99038.34,18524.05,14807.56,3716.49,6997.28,11,10
1065,SO-001065,20271205,48,9,3,3,2,70561.98,18558.69,14776.96,3781.73,2350.73,7,6
1066,SO-001066,20240214,40,8,2,6,18,92354.21,35354.26,27270.71,8083.55,6717.8,7,7
1067,SO-001067,20240527,97,8,2,5,17,39532.41,10939.85,7599.74,3340.11,1376.94,13,9
1068,SO-001068,20240925,5,3,1,10,11,72812.08,17089.67,13408.77,3680.9,5104.92,8,9
1069,SO-001069,20270902,41,2,1,4,6,75350.51,24422.24,18585.68,5836.56,6403.36,12,7
1070,SO-001070,20250204,53,8,2,3,1,57927.16,16368.2,11400.26,4967.94,5197.33,7,6
1071,SO-001071,20260524,39,9,3,9,6,36541.46,14866.61,9223.09,5643.52,2870.33,9,5
1072,SO-001072,20261121,54,16,5,2,11,92635.54,16564.56,13166.04,3398.52,1664.04,2,3
1073,SO-001073,20250508,74,1,1,2,13,59542.54,26253.38,19044.06,7209.32,2405.48,2,3
1074,SO-001074,20260807,3,8,2,3,13,49118.28,17505.52,13845.31,3660.21,3206.43,8,9
1075,SO-001075,20260928,41,2,1,4,17,27884.0,9646.71,6496.72,3149.99,334.61,3,4
1076,SO-001076,20260225,49,8,2,9,16,22881.04,7460.48,5949.51,1510.97,1097.14,4,4
1077,SO-001077,20270105,91,8,2,10,6,99995.44,36080.46,23801.29,12279.17,1252.31,7,8
1078,SO-001078,20261128,29,10,3,2,19,40830.39,14708.03,9983.21,4724.82,3337.73,9,10
1079,SO-001079,20250105,25,10,3,10,20,54128.69,21415.92,15640.91,5775.01,4078.64,5,6
1080,SO-001080,20270323,17,11,3,2,7,69673.98,10562.38,7282.2,3280.18,2189.83,3,3
1081,SO-001081,20261102,73,11,3,8,10,65437.73,11539.7,7516.41,4023.29,4927.91,3,4
1082,SO-001082,20250907,85,13,4,6,2,36674.18,11491.05,7866.89,3624.16,3466.55,4,3
1083,SO-001083,20270327,19,4,1,6,16,94648.35,28946.58,21899.84,7046.74,6238.82,10,10
1084,SO-001084,20270919,73,11,3,8,2,69662.6,21372.48,17038.22,4334.26,2452.94,5,6
1085,SO-001085,20270426,91,8,2,10,12,24091.49,4973.02,3281.9,1691.12,2005.92,6,5
1086,SO-001086,20270823,87,15,5,2,6,28100.87,10361.67,7091.56,3270.11,1545.12,11,7
1087,SO-001087,20240524,9,1,1,9,9,40305.91,7052.58,4590.07,2462.51,1714.39,6,5
1088,SO-001088,20241110,50,9,3,10,11,99538.25,35738.3,22819.82,12918.48,3704.24,9,5
1089,SO-001089,20240912,49,8,2,9,18,99248.67,27798.38,16823.08,10975.3,5990.72,6,4
1090,SO-001090,20250713,66,15,5,1,5,11444.02,3599.27,2207.04,1392.23,732.62,11,8
1091,SO-001091,20240803,73,11,3,8,4,86951.11,18931.83,11396.44,7535.39,3279.41,10,6
1092,SO-001092,20261219,27,7,2,2,12,17985.27,6627.54,4382.86,2244.68,1477.21,9,10
1093,SO-001093,20251013,52,13,4,6,13,70195.33,28753.38,20423.77,8329.61,4264.13,3,3
