DateKey,Date,CalendarYear,CalendarMonth,CalendarMonthName,CalendarQuarter,FiscalYear,FiscalMonth,FiscalMonthName,FiscalQuarter,IsCurrentFY,IsWeekend,DayOfWeek,DayName
20260304,2026-03-04,2026,3,March,1,2027,3,March,1,True,False,3,Wednesday
20260305,2026-03-05,2026,3,March,1,2027,3,March,1,True,False,4,Thursday
20260306,2026-03-06,2026,3,March,1,2027,3,March,1,True,False,5,Friday
20260307,2026-03-07,2026,3,March,1,2027,3,March,1,True,True,6,Saturday
20260308,2026-03-08,2026,3,March,1,2027,3,March,1,True,True,7,Sunday
20260309,2026-03-09,2026,3,March,1,2027,3,March,1,True,False,1,Monday
20260310,2026-03-10,2026,3,March,1,2027,3,March,1,True,False,2,Tuesday
20260311,2026-03-11,2026,3,March,1,2027,3,March,1,True,False,3,Wednesday
20260312,2026-03-12,2026,3,March,1,2027,3,March,1,True,False,4,Thursday
20260313,2026-03-13,2026,3,March,1,2027,3,March,1,True,False,5,Friday
20260314,2026-03-14,2026,3,March,1,2027,3,March,1,True,True,6,Saturday
20260315,2026-03-15,2026,3,March,1,2027,3,March,1,True,True,7,Sunday
20260316,2026-03-16,2026,3,March,1,2027,3,March,1,True,False,1,Monday
20260317,2026-03-17,2026,3,March,1,2027,3,March,1,True,False,2,Tuesday
20260318,2026-03-18,2026,3,March,1,2027,3,March,1,True,False,3,Wednesday
20260319,2026-03-19,2026,3,March,1,2027,3,March,1,True,False,4,Thursday
20260320,2026-03-20,2026,3,March,1,2027,3,March,1,True,False,5,Friday
20260321,2026-03-21,2026,3,March,1,2027,3,March,1,True,True,6,Saturday
20260322,2026-03-22,2026,3,March,1,2027,3,March,1,True,True,7,Sunday
20260323,2026-03-23,2026,3,March,1,2027,3,March,1,True,False,1,Monday
20260324,2026-03-24,2026,3,March,1,2027,3,March,1,True,False,2,Tuesday
20260325,2026-03-25,2026,3,March,1,2027,3,March,1,True,False,3,Wednesday
20260326,2026-03-26,2026,3,March,1,2027,3,March,1,True,False,4,Thursday
20260327,2026-03-27,2026,3,March,1,2027,3,March,1,True,False,5,Friday
20260328,2026-03-28,2026,3,March,1,2027,3,March,1,True,True,6,Saturday
20260329,2026-03-29,2026,3,March,1,2027,3,March,1,True,True,7,Sunday
20260330,2026-03-30,2026,3,March,1,2027,3,March,1,True,False,1,Monday
20260331,2026-03-31,2026,3,March,1,2027,3,March,1,True,False,2,Tuesday
20260401,2026-04-01,2026,4,April,2,2027,4,April,2,True,False,3,Wednesday
20260402,2026-04-02,2026,4,April,2,2027,4,April,2,True,False,4,Thursday
20260403,2026-04-03,2026,4,April,2,2027,4,April,2,True,False,5,Friday
20260404,2026-04-04,2026,4,April,2,2027,4,April,2,True,True,6,Saturday
20260405,2026-04-05,2026,4,April,2,2027,4,April,2,True,True,7,Sunday
20260406,2026-04-06,2026,4,April,2,2027,4,April,2,True,False,1,Monday
20260407,2026-04-07,2026,4,April,2,2027,4,April,2,True,False,2,Tuesday
20260408,2026-04-08,2026,4,April,2,2027,4,April,2,True,False,3,Wednesday
20260409,2026-04-09,2026,4,April,2,2027,4,April,2,True,False,4,Thursday
20260410,2026-04-10,2026,4,April,2,2027,4,April,2,True,False,5,Friday
20260411,2026-04-11,2026,4,April,2,2027,4,April,2,True,True,6,Saturday
20260412,2026-04-12,2026,4,April,2,2027,4,April,2,True,True,7,Sunday
20260413,2026-04-13,2026,4,April,2,2027,4,April,2,True,False,1,Monday
20260414,2026-04-14,2026,4,April,2,2027,4,April,2,True,False,2,Tuesday
20260415,2026-04-15,2026,4,April,2,2027,4,April,2,True,False,3,Wednesday
20260416,2026-04-16,2026,4,April,2,2027,4,April,2,True,False,4,Thursday
20260417,2026-04-17,2026,4,April,2,2027,4,April,2,True,False,5,Friday
20260418,2026-04-18,2026,4,April,2,2027,4,April,2,True,True,6,Saturday
20260419,2026-04-19,2026,4,April,2,2027,4,April,2,True,True,7,Sunday
20260420,2026-04-20,2026,4,April,2,2027,4,April,2,True,False,1,Monday
20260421,2026-04-21,2026,4,April,2,2027,4,April,2,True,False,2,Tuesday
20260422,2026-04-22,2026,4,April,2,2027,4,April,2,True,False,3,Wednesday
20260423,2026-04-23,2026,4,April,2,2027,4,April,2,True,False,4,Thursday
20260424,2026-04-24,2026,4,April,2,2027,4,April,2,True,False,5,Friday
20260425,2026-04-25,2026,4,April,2,2027,4,April,2,True,True,6,Saturday
20260426,2026-04-26,2026,4,April,2,2027,4,April,2,True,True,7,Sunday
20260427,2026-04-27,2026,4,April,2,2027,4,April,2,True,False,1,Monday
20260428,2026-04-28,2026,4,April,2,2027,4,April,2,True,False,2,Tuesday
20260429,2026-04-29,2026,4,April,2,2027,4,April,2,True,False,3,Wednesday
20260430,2026-04-30,2026,4,April,2,2027,4,April,2,True,False,4,Thursday
20260501,2026-05-01,2026,5,May,2,2027,5,May,2,True,False,5,Friday
20260502,2026-05-02,2026,5,May,2,2027,5,May,2,True,True,6,Saturday
20260503,2026-05-03,2026,5,May,2,2027,5,May,2,True,True,7,Sunday
20260504,2026-05-04,2026,5,May,2,2027,5,May,2,True,False,1,Monday
20260505,2026-05-05,2026,5,May,2,2027,5,May,2,True,False,2,Tuesday
20260506,2026-05-06,2026,5,May,2,2027,5,May,2,True,False,3,Wednesday
20260507,2026-05-07,2026,5,May,2,2027,5,May,2,True,False,4,Thursday
20260508,2026-05-08,2026,5,May,2,2027,5,May,2,True,False,5,Friday
20260509,2026-05-09,2026,5,May,2,2027,5,May,2,True,True,6,Saturday
20260510,2026-05-10,2026,5,May,2,2027,5,May,2,True,True,7,Sunday
20260511,2026-05-11,2026,5,May,2,2027,5,May,2,True,False,1,Monday
20260512,2026-05-12,2026,5,May,2,2027,5,May,2,True,False,2,Tuesday
20260513,2026-05-13,2026,5,May,2,2027,5,May,2,True,False,3,Wednesday
20260514,2026-05-14,2026,5,May,2,2027,5,May,2,True,False,4,Thursday
20260515,2026-05-15,2026,5,May,2,2027,5,May,2,True,False,5,Friday
20260516,2026-05-16,2026,5,May,2,2027,5,May,2,True,True,6,Saturday
20260517,2026-05-17,2026,5,May,2,2027,5,May,2,True,True,7,Sunday
20260518,2026-05-18,2026,5,May,2,2027,5,May,2,True,False,1,Monday
20260519,2026-05-19,2026,5,May,2,2027,5,May,2,True,False,2,Tuesday
20260520,2026-05-20,2026,5,May,2,2027,5,May,2,True,False,3,Wednesday
20260521,2026-05-21,2026,5,May,2,2027,5,May,2,True,False,4,Thursday
20260522,2026-05-22,2026,5,May,2,2027,5,May,2,True,False,5,Friday
20260523,2026-05-23,2026,5,May,2,2027,5,May,2,True,True,6,Saturday
20260524,2026-05-24,2026,5,May,2,2027,5,May,2,True,True,7,Sunday
20260525,2026-05-25,2026,5,May,2,2027,5,May,2,True,False,1,Monday
20260526,2026-05-26,2026,5,May,2,2027,5,May,2,True,False,2,Tuesday
20260527,2026-05-27,2026,5,May,2,2027,5,May,2,True,False,3,Wednesday
20260528,2026-05-28,2026,5,May,2,2027,5,May,2,True,False,4,Thursday
20260529,2026-05-29,2026,5,May,2,2027,5,May,2,True,False,5,Friday
20260530,2026-05-30,2026,5,May,2,2027,5,May,2,True,True,6,Saturday
20260531,2026-05-31,2026,5,May,2,2027,5,May,2,True,True,7,Sunday
20260601,2026-06-01,2026,6,June,2,2027,6,June,2,True,False,1,Monday
20260602,2026-06-02,2026,6,June,2,2027,6,June,2,True,False,2,Tuesday
20260603,2026-06-03,2026,6,June,2,2027,6,June,2,True,False,3,Wednesday
20260604,2026-06-04,2026,6,June,2,2027,6,June,2,True,False,4,Thursday
20260605,2026-06-05,2026,6,June,2,2027,6,June,2,True,False,5,Friday
20260606,2026-06-06,2026,6,June,2,2027,6,June,2,True,True,6,Saturday
20260607,2026-06-07,2026,6,June,2,2027,6,June,2,True,True,7,Sunday
20260608,2026-06-08,2026,6,June,2,2027,6,June,2,True,False,1,Monday
20260609,2026-06-09,2026,6,June,2,2027,6,June,2,True,False,2,Tuesday
20260610,2026-06-10,2026,6,June,2,2027,6,June,2,True,False,3,Wednesday
20260611,2026-06-11,2026,6,June,2,2027,6,June,2,True,False,4,Thursday
20260612,2026-06-12,2026,6,June,2,2027,6,June,2,True,False,5,Friday
20260613,2026-06-13,2026,6,June,2,2027,6,June,2,True,True,6,Saturday
20260614,2026-06-14,2026,6,June,2,2027,6,June,2,True,True,7,Sunday
20260615,2026-06-15,2026,6,June,2,2027,6,June,2,True,False,1,Monday
20260616,2026-06-16,2026,6,June,2,2027,6,June,2,True,False,2,Tuesday
20260617,2026-06-17,2026,6,June,2,2027,6,June,2,True,False,3,Wednesday
20260618,2026-06-18,2026,6,June,2,2027,6,June,2,True,False,4,Thursday
20260619,2026-06-19,2026,6,June,2,2027,6,June,2,True,False,5,Friday
20260620,2026-06-20,2026,6,June,2,2027,6,June,2,True,True,6,Saturday
20260621,2026-06-21,2026,6,June,2,2027,6,June,2,True,True,7,Sunday
20260622,2026-06-22,2026,6,June,2,2027,6,June,2,True,False,1,Monday
20260623,2026-06-23,2026,6,June,2,2027,6,June,2,True,False,2,Tuesday
20260624,2026-06-24,2026,6,June,2,2027,6,June,2,True,False,3,Wednesday
20260625,2026-06-25,2026,6,June,2,2027,6,June,2,True,False,4,Thursday
20260626,2026-06-26,2026,6,June,2,2027,6,June,2,True,False,5,Friday
20260627,2026-06-27,2026,6,June,2,2027,6,June,2,True,True,6,Saturday
20260628,2026-06-28,2026,6,June,2,2027,6,June,2,True,True,7,Sunday
20260629,2026-06-29,2026,6,June,2,2027,6,June,2,True,False,1,Monday
20260630,2026-06-30,2026,6,June,2,2027,6,June,2,True,False,2,Tuesday
20260701,2026-07-01,2026,7,July,3,2027,7,July,3,True,False,3,Wednesday
20260702,2026-07-02,2026,7,July,3,2027,7,July,3,True,False,4,Thursday
20260703,2026-07-03,2026,7,July,3,2027,7,July,3,True,False,5,Friday
20260704,2026-07-04,2026,7,July,3,2027,7,July,3,True,True,6,Saturday
20260705,2026-07-05,2026,7,July,3,2027,7,July,3,True,True,7,Sunday
20260706,2026-07-06,2026,7,July,3,2027,7,July,3,True,False,1,Monday
20260707,2026-07-07,2026,7,July,3,2027,7,July,3,True,False,2,Tuesday
20260708,2026-07-08,2026,7,July,3,2027,7,July,3,True,False,3,Wednesday
20260709,2026-07-09,2026,7,July,3,2027,7,July,3,True,False,4,Thursday
20260710,2026-07-10,2026,7,July,3,2027,7,July,3,True,False,5,Friday
20260711,2026-07-11,2026,7,July,3,2027,7,July,3,True,True,6,Saturday
20260712,2026-07-12,2026,7,July,3,2027,7,July,3,True,True,7,Sunday
20260713,2026-07-13,2026,7,July,3,2027,7,July,3,True,False,1,Monday
20260714,2026-07-14,2026,7,July,3,2027,7,July,3,True,False,2,Tuesday
20260715,2026-07-15,2026,7,July,3,2027,7,July,3,True,False,3,Wednesday
20260716,2026-07-16,2026,7,July,3,2027,7,July,3,True,False,4,Thursday
20260717,2026-07-17,2026,7,July,3,2027,7,July,3,True,False,5,Friday
20260718,2026-07-18,2026,7,July,3,2027,7,July,3,True,True,6,Saturday
20260719,2026-07-19,2026,7,July,3,2027,7,July,3,True,True,7,Sunday
20260720,2026-07-20,2026,7,July,3,2027,7,July,3,True,False,1,Monday
20260721,2026-07-21,2026,7,July,3,2027,7,July,3,True,False,2,Tuesday
20260722,2026-07-22,2026,7,July,3,2027,7,July,3,True,False,3,Wednesday
20260723,2026-07-23,2026,7,July,3,2027,7,July,3,True,False,4,Thursday
20260724,2026-07-24,2026,7,July,3,2027,7,July,3,True,False,5,Friday
20260725,2026-07-25,2026,7,July,3,2027,7,July,3,True,True,6,Saturday
20260726,2026-07-26,2026,7,July,3,2027,7,July,3,True,True,7,Sunday
20260727,2026-07-27,2026,7,July,3,2027,7,July,3,True,False,1,Monday
20260728,2026-07-28,2026,7,July,3,2027,7,July,3,True,False,2,Tuesday
20260729,2026-07-29,2026,7,July,3,2027,7,July,3,True,False,3,Wednesday
20260730,2026-07-30,2026,7,July,3,2027,7,July,3,True,False,4,Thursday
20260731,2026-07-31,2026,7,July,3,2027,7,July,3,True,False,5,Friday
20260801,2026-08-01,2026,8,August,3,2027,8,August,3,True,True,6,Saturday
20260802,2026-08-02,2026,8,August,3,2027,8,August,3,True,True,7,Sunday
20260803,2026-08-03,2026,8,August,3,2027,8,August,3,True,False,1,Monday
20260804,2026-08-04,2026,8,August,3,2027,8,August,3,True,False,2,Tuesday
20260805,2026-08-05,2026,8,August,3,2027,8,August,3,True,False,3,Wednesday
20260806,2026-08-06,2026,8,August,3,2027,8,August,3,True,False,4,Thursday
20260807,2026-08-07,2026,8,August,3,2027,8,August,3,True,False,5,Friday
20260808,2026-08-08,2026,8,August,3,2027,8,August,3,True,True,6,Saturday
20260809,2026-08-09,2026,8,August,3,2027,8,August,3,True,True,7,Sunday
20260810,2026-08-10,2026,8,August,3,2027,8,August,3,True,False,1,Monday
20260811,2026-08-11,2026,8,August,3,2027,8,August,3,True,False,2,Tuesday
20260812,2026-08-12,2026,8,August,3,2027,8,August,3,True,False,3,Wednesday
20260813,2026-08-13,2026,8,August,3,2027,8,August,3,True,False,4,Thursday
20260814,2026-08-14,2026,8,August,3,2027,8,August,3,True,False,5,Friday
20260815,2026-08-15,2026,8,August,3,2027,8,August,3,True,True,6,Saturday
20260816,2026-08-16,2026,8,August,3,2027,8,August,3,True,True,7,Sunday
20260817,2026-08-17,2026,8,August,3,2027,8,August,3,True,False,1,Monday
20260818,2026-08-18,2026,8,August,3,2027,8,August,3,True,False,2,Tuesday
20260819,2026-08-19,2026,8,August,3,2027,8,August,3,True,False,3,Wednesday
20260820,2026-08-20,2026,8,August,3,2027,8,August,3,True,False,4,Thursday
20260821,2026-08-21,2026,8,August,3,2027,8,August,3,True,False,5,Friday
20260822,2026-08-22,2026,8,August,3,2027,8,August,3,True,True,6,Saturday
20260823,2026-08-23,2026,8,August,3,2027,8,August,3,True,True,7,Sunday
20260824,2026-08-24,2026,8,August,3,2027,8,August,3,True,False,1,Monday
20260825,2026-08-25,2026,8,August,3,2027,8,August,3,True,False,2,Tuesday
20260826,2026-08-26,2026,8,August,3,2027,8,August,3,True,False,3,Wednesday
20260827,2026-08-27,2026,8,August,3,2027,8,August,3,True,False,4,Thursday
20260828,2026-08-28,2026,8,August,3,2027,8,August,3,True,False,5,Friday
20260829,2026-08-29,2026,8,August,3,2027,8,August,3,True,True,6,Saturday
20260830,2026-08-30,2026,8,August,3,2027,8,August,3,True,True,7,Sunday
20260831,2026-08-31,2026,8,August,3,2027,8,August,3,True,False,1,Monday
20260901,2026-09-01,2026,9,September,3,2027,9,September,3,True,False,2,Tuesday
20260902,2026-09-02,2026,9,September,3,2027,9,September,3,True,False,3,Wednesday
20260903,2026-09-03,2026,9,September,3,2027,9,September,3,True,False,4,Thursday
20260904,2026-09-04,2026,9,September,3,2027,9,September,3,True,False,5,Friday
20260905,2026-09-05,2026,9,September,3,2027,9,September,3,True,True,6,Saturday
20260906,2026-09-06,2026,9,September,3,2027,9,September,3,True,True,7,Sunday
20260907,2026-09-07,2026,9,September,3,2027,9,September,3,True,False,1,Monday
20260908,2026-09-08,2026,9,September,3,2027,9,September,3,True,False,2,Tuesday
20260909,2026-09-09,2026,9,September,3,2027,9,September,3,True,False,3,Wednesday
20260910,2026-09-10,2026,9,September,3,2027,9,September,3,True,False,4,Thursday
20260911,2026-09-11,2026,9,September,3,2027,9,September,3,True,False,5,Friday
20260912,2026-09-12,2026,9,September,3,2027,9,September,3,True,True,6,Saturday
20260913,2026-09-13,2026,9,September,3,2027,9,September,3,True,True,7,Sunday
20260914,2026-09-14,2026,9,September,3,2027,9,September,3,True,False,1,Monday
20260915,2026-09-15,2026,9,September,3,2027,9,September,3,True,False,2,Tuesday
20260916,2026-09-16,2026,9,September,3,2027,9,September,3,True,False,3,Wednesday
20260917,2026-09-17,2026,9,September,3,2027,9,September,3,True,False,4,Thursday
20260918,2026-09-18,2026,9,September,3,2027,9,September,3,True,False,5,Friday
20260919,2026-09-19,2026,9,September,3,2027,9,September,3,True,True,6,Saturday
20260920,2026-09-20,2026,9,September,3,2027,9,September,3,True,True,7,Sunday
20260921,2026-09-21,2026,9,September,3,2027,9,September,3,True,False,1,Monday
20260922,2026-09-22,2026,9,September,3,2027,9,September,3,True,False,2,Tuesday
20260923,2026-09-23,2026,9,September,3,2027,9,September,3,True,False,3,Wednesday
20260924,2026-09-24,2026,9,September,3,2027,9,September,3,True,False,4,Thursday
20260925,2026-09-25,2026,9,September,3,2027,9,September,3,True,False,5,Friday
20260926,2026-09-26,2026,9,September,3,2027,9,September,3,True,True,6,Saturday
20260927,2026-09-27,2026,9,September,3,2027,9,September,3,True,True,7,Sunday
20260928,2026-09-28,2026,9,September,3,2027,9,September,3,True,False,1,Monday
20260929,2026-09-29,2026,9,September,3,2027,9,September,3,True,False,2,Tuesday
20260930,2026-09-30,2026,9,September,3,2027,9,September,3,True,False,3,Wednesday
20261001,2026-10-01,2026,10,October,4,2027,10,October,4,True,False,4,Thursday
20261002,2026-10-02,2026,10,October,4,2027,10,October,4,True,False,5,Friday
20261003,2026-10-03,2026,10,October,4,2027,10,October,4,True,True,6,Saturday
20261004,2026-10-04,2026,10,October,4,2027,10,October,4,True,True,7,Sunday
20261005,2026-10-05,2026,10,October,4,2027,10,October,4,True,False,1,Monday
20261006,2026-10-06,2026,10,October,4,2027,10,October,4,True,False,2,Tuesday
20261007,2026-10-07,2026,10,October,4,2027,10,October,4,True,False,3,Wednesday
20261008,2026-10-08,2026,10,October,4,2027,10,October,4,True,False,4,Thursday
20261009,2026-10-09,2026,10,October,4,2027,10,October,4,True,False,5,Friday
20261010,2026-10-10,2026,10,October,4,2027,10,October,4,True,True,6,Saturday
20261011,2026-10-11,2026,10,October,4,2027,10,October,4,True,True,7,Sunday
20261012,2026-10-12,2026,10,October,4,2027,10,October,4,True,False,1,Monday
20261013,2026-10-13,2026,10,October,4,2027,10,October,4,True,False,2,Tuesday
20261014,2026-10-14,2026,10,October,4,2027,10,October,4,True,False,3,Wednesday
20261015,2026-10-15,2026,10,October,4,2027,10,October,4,True,False,4,Thursday
20261016,2026-10-16,2026,10,October,4,2027,10,October,4,True,False,5,Friday
20261017,2026-10-17,2026,10,October,4,2027,10,October,4,True,True,6,Saturday
20261018,2026-10-18,2026,10,October,4,2027,10,October,4,True,True,7,Sunday
20261019,2026-10-19,2026,10,October,4,2027,10,October,4,True,False,1,Monday
20261020,2026-10-20,2026,10,October,4,2027,10,October,4,True,False,2,Tuesday
20261021,2026-10-21,2026,10,October,4,2027,10,October,4,True,False,3,Wednesday
20261022,2026-10-22,2026,10,October,4,2027,10,October,4,True,False,4,Thursday
20261023,2026-10-23,2026,10,October,4,2027,10,October,4,True,False,5,Friday
20261024,2026-10-24,2026,10,October,4,2027,10,October,4,True,True,6,Saturday
20261025,2026-10-25,2026,10,October,4,2027,10,October,4,True,True,7,Sunday
20261026,2026-10-26,2026,10,October,4,2027,10,October,4,True,False,1,Monday
20261027,2026-10-27,2026,10,October,4,2027,10,October,4,True,False,2,Tuesday
20261028,2026-10-28,2026,10,October,4,2027,10,October,4,True,False,3,Wednesday
20261029,2026-10-29,2026,10,October,4,2027,10,October,4,True,False,4,Thursday
20261030,2026-10-30,2026,10,October,4,2027,10,October,4,True,False,5,Friday
20261031,2026-10-31,2026,10,October,4,2027,10,October,4,True,True,6,Saturday
20261101,2026-11-01,2026,11,November,4,2027,11,November,4,True,True,7,Sunday
20261102,2026-11-02,2026,11,November,4,2027,11,November,4,True,False,1,Monday
20261103,2026-11-03,2026,11,November,4,2027,11,November,4,True,False,2,Tuesday
20261104,2026-11-04,2026,11,November,4,2027,11,November,4,True,False,3,Wednesday
20261105,2026-11-05,2026,11,November,4,2027,11,November,4,True,False,4,Thursday
20261106,2026-11-06,2026,11,November,4,2027,11,November,4,True,False,5,Friday
20261107,2026-11-07,2026,11,November,4,2027,11,November,4,True,True,6,Saturday
20261108,2026-11-08,2026,11,November,4,2027,11,November,4,True,True,7,Sunday
20261109,2026-11-09,2026,11,November,4,2027,11,November,4,True,False,1,Monday
20261110,2026-11-10,2026,11,November,4,2027,11,November,4,True,False,2,Tuesday
20261111,2026-11-11,2026,11,November,4,2027,11,November,4,True,False,3,Wednesday
20261112,2026-11-12,2026,11,November,4,2027,11,November,4,True,False,4,Thursday
20261113,2026-11-13,2026,11,November,4,2027,11,November,4,True,False,5,Friday
20261114,2026-11-14,2026,11,November,4,2027,11,November,4,True,True,6,Saturday
20261115,2026-11-15,2026,11,November,4,2027,11,November,4,True,True,7,Sunday
20261116,2026-11-16,2026,11,November,4,2027,11,November,4,True,False,1,Monday
20261117,2026-11-17,2026,11,November,4,2027,11,November,4,True,False,2,Tuesday
20261118,2026-11-18,2026,11,November,4,2027,11,November,4,True,False,3,Wednesday
20261119,2026-11-19,2026,11,November,4,2027,11,November,4,True,False,4,Thursday
20261120,2026-11-20,2026,11,November,4,2027,11,November,4,True,False,5,Friday
20261121,2026-11-21,2026,11,November,4,2027,11,November,4,True,True,6,Saturday
20261122,2026-11-22,2026,11,November,4,2027,11,November,4,True,True,7,Sunday
20261123,2026-11-23,2026,11,November,4,2027,11,November,4,True,False,1,Monday
20261124,2026-11-24,2026,11,November,4,2027,11,November,4,True,False,2,Tuesday
20261125,2026-11-25,2026,11,November,4,2027,11,November,4,True,False,3,Wednesday
20261126,2026-11-26,2026,11,November,4,2027,11,November,4,True,False,4,Thursday
20261127,2026-11-27,2026,11,November,4,2027,11,November,4,True,False,5,Friday
20261128,2026-11-28,2026,11,November,4,2027,11,November,4,True,True,6,Saturday
20261129,2026-11-29,2026,11,November,4,2027,11,November,4,True,True,7,Sunday
20261130,2026-11-30,2026,11,November,4,2027,11,November,4,True,False,1,Monday
20261201,2026-12-01,2026,12,December,4,2027,12,December,4,True,False,2,Tuesday
20261202,2026-12-02,2026,12,December,4,2027,12,December,4,True,False,3,Wednesday
20261203,2026-12-03,2026,12,December,4,2027,12,December,4,True,False,4,Thursday
20261204,2026-12-04,2026,12,December,4,2027,12,December,4,True,False,5,Friday
20261205,2026-12-05,2026,12,December,4,2027,12,December,4,True,True,6,Saturday
20261206,2026-12-06,2026,12,December,4,2027,12,December,4,True,True,7,Sunday
20261207,2026-12-07,2026,12,December,4,2027,12,December,4,True,False,1,Monday
20261208,2026-12-08,2026,12,December,4,2027,12,December,4,True,False,2,Tuesday
20261209,2026-12-09,2026,12,December,4,2027,12,December,4,True,False,3,Wednesday
20261210,2026-12-10,2026,12,December,4,2027,12,December,4,True,False,4,Thursday
20261211,2026-12-11,2026,12,December,4,2027,12,December,4,True,False,5,Friday
20261212,2026-12-12,2026,12,December,4,2027,12,December,4,True,True,6,Saturday
20261213,2026-12-13,2026,12,December,4,2027,12,December,4,True,True,7,Sunday
20261214,2026-12-14,2026,12,December,4,2027,12,December,4,True,False,1,Monday
20261215,2026-12-15,2026,12,December,4,2027,12,December,4,True,False,2,Tuesday
20261216,2026-12-16,2026,12,December,4,2027,12,December,4,True,False,3,Wednesday
20261217,2026-12-17,2026,12,December,4,2027,12,December,4,True,False,4,Thursday
20261218,2026-12-18,2026,12,December,4,2027,12,December,4,True,False,5,Friday
20261219,2026-12-19,2026,12,December,4,2027,12,December,4,True,True,6,Saturday
20261220,2026-12-20,2026,12,December,4,2027,12,December,4,True,True,7,Sunday
20261221,2026-12-21,2026,12,December,4,2027,12,December,4,True,False,1,Monday
20261222,2026-12-22,2026,12,December,4,2027,12,December,4,True,False,2,Tuesday
20261223,2026-12-23,2026,12,December,4,2027,12,December,4,True,False,3,Wednesday
20261224,2026-12-24,2026,12,December,4,2027,12,December,4,True,False,4,Thursday
20261225,2026-12-25,2026,12,December,4,2027,12,December,4,True,False,5,Friday
20261226,2026-12-26,2026,12,December,4,2027,12,December,4,True,True,6,Saturday
20261227,2026-12-27,2026,12,December,4,2027,12,December,4,True,True,7,Sunday
20261228,2026-12-28,2026,12,December,4,2027,12,December,4,True,False,1,Monday
20261229,2026-12-29,2026,12,December,4,2027,12,December,4,True,False,2,Tuesday
20261230,2026-12-30,2026,12,December,4,2027,12,December,4,True,False,3,Wednesday
20261231,2026-12-31,2026,12,December,4,2027,12,December,4,True,False,4,Thursday
20270101,2027-01-01,2027,1,January,1,2028,1,January,1,False,False,5,Friday
20270102,2027-01-02,2027,1,January,1,2028,1,January,1,False,True,6,Saturday
20270103,2027-01-03,2027,1,January,1,2028,1,January,1,False,True,7,Sunday
20270104,2027-01-04,2027,1,January,1,2028,1,January,1,False,False,1,Monday
20270105,2027-01-05,2027,1,January,1,2028,1,January,1,False,False,2,Tuesday
20270106,2027-01-06,2027,1,January,1,2028,1,January,1,False,False,3,Wednesday
20270107,2027-01-07,2027,1,January,1,2028,1,January,1,False,False,4,Thursday
20270108,2027-01-08,2027,1,January,1,2028,1,January,1,False,False,5,Friday
20270109,2027-01-09,2027,1,January,1,2028,1,January,1,False,True,6,Saturday
20270110,2027-01-10,2027,1,January,1,2028,1,January,1,False,True,7,Sunday
20270111,2027-01-11,2027,1,January,1,2028,1,January,1,False,False,1,Monday
20270112,2027-01-12,2027,1,January,1,2028,1,January,1,False,False,2,Tuesday
20270113,2027-01-13,2027,1,January,1,2028,1,January,1,False,False,3,Wednesday
20270114,2027-01-14,2027,1,January,1,2028,1,January,1,False,False,4,Thursday
20270115,2027-01-15,2027,1,January,1,2028,1,January,1,False,False,5,Friday
20270116,2027-01-16,2027,1,January,1,2028,1,January,1,False,True,6,Saturday
20270117,2027-01-17,2027,1,January,1,2028,1,January,1,False,True,7,Sunday
20270118,2027-01-18,2027,1,January,1,2028,1,January,1,False,False,1,Monday
20270119,2027-01-19,2027,1,January,1,2028,1,January,1,False,False,2,Tuesday
20270120,2027-01-20,2027,1,January,1,2028,1,January,1,False,False,3,Wednesday
20270121,2027-01-21,2027,1,January,1,2028,1,January,1,False,False,4,Thursday
20270122,2027-01-22,2027,1,January,1,2028,1,January,1,False,False,5,Friday
20270123,2027-01-23,2027,1,January,1,2028,1,January,1,False,True,6,Saturday
20270124,2027-01-24,2027,1,January,1,2028,1,January,1,False,True,7,Sunday
20270125,2027-01-25,2027,1,January,1,2028,1,January,1,False,False,1,Monday
20270126,2027-01-26,2027,1,January,1,2028,1,January,1,False,False,2,Tuesday
20270127,2027-01-27,2027,1,January,1,2028,1,January,1,False,False,3,Wednesday
20270128,2027-01-28,2027,1,January,1,2028,1,January,1,False,False,4,Thursday
20270129,2027-01-29,2027,1,January,1,2028,1,January,1,False,False,5,Friday
20270130,2027-01-30,2027,1,January,1,2028,1,January,1,False,True,6,Saturday
20270131,2027-01-31,2027,1,January,1,2028,1,January,1,False,True,7,Sunday
20270201,2027-02-01,2027,2,February,1,2028,2,February,1,False,False,1,Monday
20270202,2027-02-02,2027,2,February,1,2028,2,February,1,False,False,2,Tuesday
20270203,2027-02-03,2027,2,February,1,2028,2,February,1,False,False,3,Wednesday
20270204,2027-02-04,2027,2,February,1,2028,2,February,1,False,False,4,Thursday
20270205,2027-02-05,2027,2,February,1,2028,2,February,1,False,False,5,Friday
20270206,2027-02-06,2027,2,February,1,2028,2,February,1,False,True,6,Saturday
20270207,2027-02-07,2027,2,February,1,2028,2,February,1,False,True,7,Sunday
20270208,2027-02-08,2027,2,February,1,2028,2,February,1,False,False,1,Monday
20270209,2027-02-09,2027,2,February,1,2028,2,February,1,False,False,2,Tuesday
20270210,2027-02-10,2027,2,February,1,2028,2,February,1,False,False,3,Wednesday
20270211,2027-02-11,2027,2,February,1,2028,2,February,1,False,False,4,Thursday
20270212,2027-02-12,2027,2,February,1,2028,2,February,1,False,False,5,Friday
20270213,2027-02-13,2027,2,February,1,2028,2,February,1,False,True,6,Saturday
